Date,City,aqi,co,dew,humidity,no2,o3,pm10,pm25,precipitation,pressure,so2,temperature,wind gust,wind speed
2020-03-04,Ha Long,,,,,13.0,8.0,11.0,19.0,0.6,,,,,
2020-03-04,Ha Noi,,0.2,14.5,85.0,9.0,4.0,20.0,56.0,,1020.0,4.0,17.0,,1.8
2020-03-04,Hai Phong,,4.0,15.7,97.5,3.0,,7.0,11.0,0.6,1003.2,19.0,16.1,,1.0
2020-03-04,Ho Chi Minh,,,21.0,69.0,,,,59.0,,1011.0,,27.0,,4.6
2020-03-04,Hue,,6.0,22.5,85.5,13.0,5.0,16.0,17.0,,1015.0,,25.0,,4.6
2020-03-05,Ha Long,,,15.7,95.6,14.0,6.0,11.0,20.0,0.4,1004.0,,16.4,,2.0
2020-03-05,Ha Noi,,0.3,14.0,82.0,7.8,3.7,30.0,64.0,,1018.5,4.0,17.0,,3.3
2020-03-05,Hai Phong,,4.0,15.7,95.6,2.0,,6.0,10.0,0.4,1004.0,20.0,16.4,,2.0
2020-03-05,Ho Chi Minh,,,21.0,63.5,,,,59.0,,1010.0,,28.0,,4.1
2020-03-05,Hue,,7.0,22.0,91.0,14.0,5.0,10.0,15.0,,1015.0,,24.0,,3.6
2020-03-06,Ha Long,,,17.8,96.9,17.0,3.0,27.0,44.0,0.2,1000.8,,18.3,,2.0
2020-03-06,Ha Noi,,0.3,16.0,79.5,14.2,3.0,63.0,136.0,,1015.0,5.0,20.5,,2.0
2020-03-06,Hai Phong,,5.0,17.8,96.9,12.0,,12.0,22.0,0.2,1000.8,21.0,18.3,,2.0
2020-03-06,Ho Chi Minh,,,20.5,61.0,,,,57.0,,1011.5,,28.0,,3.8
2020-03-06,Hue,,11.0,20.0,90.5,14.0,5.0,17.0,24.0,,1015.5,,22.0,,1.5
2020-03-07,Ha Long,,,20.0,98.2,19.0,6.0,27.0,44.0,99.3,997.9,,20.2,,1.0
2020-03-07,Ha Noi,,0.3,18.5,83.0,13.3,3.0,45.0,92.0,,1011.5,4.0,22.0,,2.3
2020-03-07,Hai Phong,,5.0,20.0,98.2,8.0,,14.0,26.0,99.3,997.9,19.0,20.2,,1.0
2020-03-07,Ho Chi Minh,,,22.0,74.0,,,,61.0,,1011.5,,27.0,,2.8
2020-03-07,Hue,,9.0,21.5,83.0,13.0,5.0,22.0,29.0,,1011.0,,25.0,,1.2
2020-03-08,Ha Long,,,22.3,91.9,13.0,8.0,27.0,42.0,,992.0,,23.0,,2.0
2020-03-08,Ha Noi,,0.2,21.0,85.5,12.0,7.0,45.0,89.0,,1005.5,3.0,24.0,,2.3
2020-03-08,Hai Phong,,4.0,22.3,91.9,3.0,,13.0,22.0,,992.0,17.0,23.0,,2.0
2020-03-08,Ho Chi Minh,,,23.0,74.5,,,,61.0,,1009.5,,28.0,,2.3
2020-03-08,Hue,,7.0,23.0,78.5,13.0,5.0,28.0,35.0,,1008.0,,26.5,,1.5
2020-03-09,Ha Long,,,22.4,96.4,15.0,10.0,34.0,52.0,,991.1,,22.7,,1.0
2020-03-09,Ha Noi,,0.2,21.0,73.0,11.0,13.0,57.0,147.0,,1003.5,3.0,26.5,,2.0
2020-03-09,Hai Phong,,5.0,22.4,96.4,17.0,,29.0,52.0,,991.1,23.0,22.7,,1.0
2020-03-09,Ho Chi Minh,,,25.0,83.0,,,,78.0,,1008.0,,28.5,,3.3
2020-03-09,Hue,,8.0,22.0,71.0,13.0,6.0,31.0,38.0,,1006.0,,28.0,,1.8
2020-03-10,Ha Long,,,18.8,83.6,20.0,9.0,51.0,61.0,,998.6,,21.9,,2.0
2020-03-10,Ha Noi,,0.2,15.0,58.0,11.0,7.8,49.0,97.0,,1012.5,4.0,24.0,,3.0
2020-03-10,Hai Phong,,5.0,18.8,83.6,9.0,,20.0,28.0,,998.6,19.0,21.9,,2.0
2020-03-10,Ho Chi Minh,,,25.0,81.0,,,,80.0,,1008.0,,28.5,6.6,2.8
2020-03-10,Hue,,8.0,23.0,88.0,13.0,7.0,35.0,51.0,,1010.5,,25.0,,3.3
2020-03-11,Ha Long,,,17.9,79.9,28.0,7.0,55.0,63.0,,1000.6,,20.6,,2.0
2020-03-11,Ha Noi,,0.2,16.5,70.5,17.4,4.9,52.0,103.0,,1014.0,5.0,22.0,,2.5
2020-03-11,Hai Phong,,5.0,17.9,79.9,19.0,,26.0,42.0,,1000.6,26.0,20.6,,2.0
2020-03-11,Ho Chi Minh,,,22.5,66.0,,,,74.0,,1010.0,,28.0,,3.8
2020-03-11,Hue,,9.0,21.0,88.0,13.0,6.0,23.0,37.0,,1014.0,,23.0,,2.0
2020-03-12,Ha Long,,,21.3,98.2,19.0,7.0,31.0,58.0,99.5,998.6,,21.6,,1.0
2020-03-12,Ha Noi,,0.3,19.5,85.5,12.8,5.3,40.0,88.0,,1012.0,4.0,23.0,,2.0
2020-03-12,Hai Phong,,5.0,21.3,98.2,11.0,,14.0,25.0,99.5,998.6,18.0,21.6,,1.0
2020-03-12,Ho Chi Minh,,,20.0,56.0,,,,59.0,,1011.0,,29.0,,4.1
2020-03-12,Hue,,9.0,24.0,85.5,13.0,5.0,27.0,54.0,,1012.0,,27.0,,1.2
2020-03-13,Ha Long,,,22.8,98.2,11.0,5.0,19.0,32.0,99.4,999.1,,23.2,,2.0
2020-03-13,Ha Noi,,0.2,22.0,85.5,9.0,11.0,36.0,99.0,,1012.0,4.0,24.5,,1.8
2020-03-13,Hai Phong,,,22.8,98.2,,,,,99.4,999.1,,23.2,,2.0
2020-03-13,Ho Chi Minh,,,22.0,69.0,,,,55.0,,1011.5,,28.0,,3.8
2020-03-13,Hue,,7.0,24.5,83.0,14.0,5.0,24.0,44.0,,1011.0,,27.0,,1.5
2020-03-14,Ha Long,,,20.3,97.0,15.0,5.0,43.0,53.0,0.6,1002.9,,21.2,,1.0
2020-03-14,Ha Noi,,4.0,17.0,73.0,9.2,5.0,35.0,84.0,,1016.0,4.0,22.0,,2.5
2020-03-14,Hai Phong,,,20.3,97.0,,,,,0.6,1002.9,,21.2,,1.0
2020-03-14,Ho Chi Minh,,,22.0,63.0,,,,61.0,,1011.0,,28.5,,4.1
2020-03-14,Hue,,5.0,24.0,88.0,15.0,5.0,17.0,25.0,,1014.5,,26.0,,3.3
2020-03-15,Ha Long,,,18.6,91.1,24.0,9.0,52.0,85.0,99.1,1003.4,,19.6,,1.0
2020-03-15,Ha Noi,,0.2,16.0,77.0,11.0,4.5,51.0,132.0,,1017.0,5.0,20.0,,1.8
2020-03-15,Hai Phong,,6.0,18.6,91.1,24.0,,39.0,69.0,99.1,1003.4,32.0,19.6,,1.0
2020-03-15,Ho Chi Minh,,,20.0,56.0,,,,55.0,,1010.5,,29.0,,4.6
2020-03-15,Hue,,6.0,23.0,94.0,13.0,6.0,17.0,26.0,,1016.0,,25.0,,2.8
2020-03-16,Ha Long,,,21.1,100.0,24.0,5.0,19.0,35.0,99.5,1001.5,,21.2,,1.0
2020-03-16,Ha Noi,,0.4,19.0,93.0,13.0,4.0,59.0,143.0,,1015.5,6.0,20.0,,1.2
2020-03-16,Hai Phong,,6.0,21.1,100.0,25.0,,16.0,26.0,99.5,1001.5,23.0,21.2,,1.0
2020-03-16,Ho Chi Minh,,,20.0,55.0,,,,74.0,,1011.0,,28.5,,3.3
2020-03-16,Hue,,6.0,23.0,88.0,14.0,5.0,19.0,33.0,,1015.0,,25.0,,2.5
2020-03-17,Ha Long,,,21.7,98.2,18.0,6.0,36.0,62.0,0.4,1001.2,,21.8,,2.0
2020-03-17,Ha Noi,,0.3,21.0,94.0,14.2,4.9,28.0,96.0,,1015.0,5.0,21.0,,1.8
2020-03-17,Hai Phong,,6.0,21.7,98.2,11.0,,16.0,28.0,0.4,1001.2,17.0,21.8,,2.0
2020-03-17,Ho Chi Minh,,,20.0,60.0,,,,80.0,,1012.0,,29.0,,4.1
2020-03-17,Hue,,6.0,23.0,85.5,13.0,6.0,25.0,35.0,,1014.0,,25.5,,1.8
2020-03-18,Ha Long,,,20.0,97.6,18.0,5.0,28.0,45.0,0.2,999.6,,20.3,,1.0
2020-03-18,Ha Noi,,4.0,17.5,90.5,6.0,3.3,17.0,72.0,,1013.5,4.0,18.5,,3.8
2020-03-18,Hai Phong,,5.0,20.0,97.6,11.0,,11.0,17.0,0.2,999.6,18.0,20.3,,1.0
2020-03-18,Ho Chi Minh,,,21.5,72.0,,,,78.0,,1010.5,,28.0,,3.6
2020-03-18,Hue,,7.0,23.0,85.5,13.0,6.0,27.0,37.0,,1012.0,,25.5,,1.5
2020-03-19,Ha Long,,,19.8,100.0,13.0,3.0,19.0,36.0,0.4,999.5,,19.8,,2.0
2020-03-19,Ha Noi,,3.0,17.0,88.0,5.1,3.0,14.0,61.0,,1014.0,4.0,20.0,,1.8
2020-03-19,Hai Phong,,5.0,19.8,100.0,3.0,,9.0,15.0,0.4,999.5,20.0,19.8,,2.0
2020-03-19,Ho Chi Minh,,,21.0,69.0,,,,61.0,,1010.5,,28.0,,3.8
2020-03-19,Hue,,7.0,24.5,88.0,13.0,6.0,26.0,40.0,,1011.0,,26.0,,2.0
2020-03-20,Ha Long,,,19.4,98.8,14.0,5.0,24.0,39.0,99.3,1000.1,,19.6,,2.0
2020-03-20,Ha Noi,,0.3,17.5,78.0,14.0,3.0,50.0,98.0,,1013.5,5.0,22.0,,1.2
2020-03-20,Hai Phong,,8.0,19.4,98.8,15.0,,3.0,22.0,99.3,1000.1,29.0,19.6,,2.0
2020-03-20,Ho Chi Minh,,,21.0,65.0,,,,55.0,,1011.0,,28.0,,4.1
2020-03-20,Hue,,7.0,23.0,94.0,14.0,5.0,20.0,32.0,,1013.5,,24.0,,2.5
2020-03-21,Ha Long,,,22.5,98.2,14.0,6.0,28.0,51.0,0.1,999.3,,23.2,,2.0
2020-03-21,Ha Noi,,4.0,21.0,80.5,9.0,6.1,33.0,72.0,,1012.0,4.0,24.0,,2.5
2020-03-21,Hai Phong,,5.0,22.5,98.2,6.0,,1.0,,0.1,999.3,20.0,23.2,,2.0
2020-03-21,Ho Chi Minh,,,21.5,74.0,,,,61.0,,1011.0,,28.0,,3.8
2020-03-21,Hue,,7.0,23.5,88.0,13.0,5.0,24.0,33.0,,1012.0,,26.0,,1.2
2020-03-22,Ha Long,,,22.9,96.4,12.0,8.0,23.0,36.0,99.2,998.9,,23.3,,2.0
2020-03-22,Ha Noi,,0.2,22.5,88.0,4.6,11.0,22.0,95.0,,1011.5,4.0,25.0,,2.5
2020-03-22,Hai Phong,,4.0,22.9,96.4,3.0,,1.0,,99.2,998.9,17.0,23.3,,2.0
2020-03-22,Ho Chi Minh,,,21.0,70.0,,,,57.0,,1011.0,,28.0,,4.1
2020-03-22,Hue,,6.0,24.0,88.0,13.0,6.0,20.0,27.0,,1011.5,,26.0,,1.2
2020-03-23,Ha Long,,,22.4,89.1,12.0,8.0,27.0,33.0,,999.0,,23.3,,2.0
2020-03-23,Ha Noi,,0.3,22.0,88.0,6.9,12.0,28.0,64.0,,1012.0,4.0,24.0,,2.5
2020-03-23,Hai Phong,,4.0,22.4,89.1,3.0,,23.0,12.0,,999.0,17.0,23.3,,2.0
2020-03-23,Ho Chi Minh,,,21.0,72.0,,,,53.0,,1010.0,,28.0,,3.8
2020-03-23,Hue,,6.0,23.5,85.5,13.0,5.0,21.0,31.0,,1011.5,,25.0,,1.8
2020-03-24,Ha Long,,,22.4,90.7,11.0,7.0,20.0,33.0,,998.8,,23.5,,1.0
2020-03-24,Ha Noi,,0.2,21.0,83.0,4.2,12.0,19.0,46.0,,1011.5,4.0,24.5,,3.0
2020-03-24,Hai Phong,,4.0,22.4,90.7,4.0,,25.0,12.0,,999.0,18.0,23.5,,2.0
2020-03-24,Ho Chi Minh,,,22.0,71.5,,,,53.0,,1009.0,,27.5,,4.1
2020-03-24,Hue,,5.0,22.0,83.0,13.0,5.0,16.0,21.0,,1011.5,,25.0,,2.0
2020-03-25,Ha Long,,,23.4,94.7,10.0,10.0,24.0,32.0,99.2,997.2,,24.0,,3.0
2020-03-25,Ha Noi,,2.0,22.0,83.0,4.6,12.0,17.0,33.0,,1010.0,4.0,25.0,,3.3
2020-03-25,Hai Phong,,4.0,23.4,94.7,3.0,,24.0,12.0,99.2,997.2,17.0,24.0,,3.0
2020-03-25,Ho Chi Minh,,,22.0,74.0,,,,59.0,,1008.0,,28.0,,4.3
2020-03-25,Hue,,6.0,22.0,83.0,13.0,5.0,21.0,24.0,,1010.0,,26.0,,1.5
2020-03-26,Ha Long,,,23.5,94.7,9.0,10.0,21.0,34.0,0.2,996.3,,24.6,,3.0
2020-03-26,Ha Noi,,0.1,23.0,83.0,3.0,13.0,12.0,70.0,,1009.0,4.0,26.0,,4.6
2020-03-26,Ho Chi Minh,,,21.0,69.5,,,,55.0,,1009.0,,28.0,,4.1
2020-03-26,Hue,,6.0,23.0,78.0,13.0,6.0,22.0,30.0,,1010.0,,27.0,,1.5
2020-03-27,Ha Long,,,24.0,93.6,11.0,9.0,22.0,35.0,99.0,995.5,,24.8,,2.0
2020-03-27,Ha Noi,,0.2,23.0,80.5,3.0,11.0,20.0,45.0,,1009.0,4.0,26.0,,3.8
2020-03-27,Ho Chi Minh,,,22.0,72.0,,,,55.0,,1009.5,,28.0,,3.6
2020-03-27,Hue,,7.0,24.0,74.0,13.0,6.0,26.0,37.0,,1009.0,,28.5,,1.5
2020-03-28,Ha Long,,,23.4,90.7,12.0,10.0,36.0,54.0,,997.0,,24.6,,2.0
2020-03-28,Ha Noi,,0.2,21.5,83.0,3.0,12.0,21.0,89.0,,1010.0,4.0,25.0,,4.3
2020-03-28,Ho Chi Minh,,,22.0,66.0,,,,53.0,,1009.0,,28.5,,3.3
2020-03-28,Hue,,6.0,25.0,88.0,13.0,6.0,27.0,36.0,,1009.0,,26.5,,1.8
2020-03-29,Ha Long,,,23.3,91.8,10.0,9.0,29.0,40.0,,995.3,,24.6,,2.0
2020-03-29,Ha Noi,,0.1,22.0,88.0,1.0,11.0,14.0,87.0,,1008.0,4.0,25.0,,4.3
2020-03-29,Ho Chi Minh,,,22.5,69.5,,,,46.0,,1008.5,,29.0,,3.6
2020-03-29,Hue,,6.0,24.0,78.0,13.0,6.0,21.0,31.0,,1008.0,,28.0,,1.0
2020-03-30,Ha Long,,,22.7,94.1,10.0,6.0,26.0,36.0,,995.1,,23.8,,2.0
2020-03-30,Ha Noi,,0.1,17.0,88.0,2.8,4.9,16.0,50.0,,1009.0,5.0,19.5,,4.3
2020-03-30,Hai Phong,,,22.7,94.1,,,,,,995.1,,23.8,,2.0
2020-03-30,Ho Chi Minh,,,24.0,72.0,,,,53.0,,1008.5,,28.5,,3.6
2020-03-30,Hue,,7.0,24.5,80.5,13.0,6.0,30.0,41.0,,1007.5,,27.0,,1.2
2020-03-31,Ha Long,,,19.3,98.8,12.0,4.0,28.0,49.0,99.4,998.5,,19.3,,2.0
2020-03-31,Ha Noi,,3.0,15.0,82.0,2.0,4.0,18.0,68.0,,1012.0,5.0,18.0,,3.3
2020-03-31,Hai Phong,,,19.3,98.8,,,,,99.4,998.5,,19.3,,2.0
2020-03-31,Ho Chi Minh,,,23.5,72.0,,,,53.0,,1009.0,,29.0,,2.5
2020-03-31,Hue,,6.0,25.0,83.0,13.0,6.0,25.0,36.0,,1009.0,,27.0,,2.0
2020-04-01,Ha Long,,,18.9,97.5,10.0,4.0,37.0,58.0,99.1,999.0,,19.6,,1.0
2020-04-01,Ha Noi,,4.0,15.5,79.5,4.2,4.1,34.0,87.0,,1013.0,5.0,19.0,,2.8
2020-04-01,Hai Phong,,,18.9,97.5,11.0,,42.0,81.0,99.1,999.0,27.0,19.6,,1.0
2020-04-01,Ho Chi Minh,,,23.0,70.0,,,,53.0,,1009.0,,29.0,,3.8
2020-04-01,Hue,,6.0,24.5,83.0,13.0,6.0,17.0,27.0,,1011.0,,27.0,,3.0
2020-04-02,Ha Long,,,20.3,98.2,12.0,5.0,31.0,56.0,0.3,998.8,,20.3,,1.0
2020-04-02,Ha Noi,,3.0,18.0,93.0,2.0,4.0,26.0,78.0,,1013.0,5.0,19.5,,1.2
2020-04-02,Hai Phong,,,20.3,98.2,16.0,,17.0,31.0,0.3,998.8,25.0,20.3,,1.0
2020-04-02,Ho Chi Minh,,,21.5,58.0,,,,53.0,,1009.5,,29.5,,4.1
2020-04-02,Hue,,5.0,24.0,85.5,13.0,5.0,18.0,27.0,,1012.0,,27.0,,2.5
2020-04-03,Ha Long,,,22.1,94.1,13.0,4.0,38.0,58.0,99.0,999.2,,22.4,,1.0
2020-04-03,Ha Noi,,0.2,20.0,94.0,4.0,4.0,20.0,76.0,,1013.0,5.0,21.0,6.6,2.0
2020-04-03,Hai Phong,,,22.1,94.1,18.0,,28.0,52.0,99.0,999.2,37.0,22.4,,1.0
2020-04-03,Ho Chi Minh,,,19.5,56.5,,,,57.0,,1010.0,,30.0,,4.6
2020-04-03,Hue,,4.0,24.0,83.0,13.0,6.0,18.0,27.0,,1012.5,,27.0,,2.3
2020-04-04,Ha Long,,,20.6,97.0,13.0,4.0,22.0,35.0,99.1,1002.3,,20.6,,1.0
2020-04-04,Ha Noi,,3.0,16.0,82.0,1.0,4.0,12.0,59.0,,1016.0,5.0,19.0,,4.3
2020-04-04,Hai Phong,,,20.6,97.0,4.0,,6.0,9.0,99.1,1002.3,23.0,20.6,,1.0
2020-04-04,Ho Chi Minh,,,21.5,59.0,,,,55.0,,1009.5,,30.0,,4.3
2020-04-04,Hue,,4.0,24.0,83.0,13.0,5.0,15.0,22.0,,1014.0,,27.0,,2.0
2020-04-05,Ha Long,,,17.0,98.7,7.0,5.0,12.0,21.0,0.1,1004.1,,17.1,,2.0
2020-04-05,Ha Noi,,4.0,13.0,72.0,1.0,6.0,7.0,27.0,,1018.0,5.0,18.0,,3.8
2020-04-05,Hai Phong,,,17.0,98.7,3.0,,4.0,5.0,0.1,1004.1,23.0,17.1,,2.0
2020-04-05,Ho Chi Minh,,,21.0,60.0,,,,55.0,,1010.0,,29.5,,4.6
2020-04-05,Hue,,5.0,23.0,78.0,13.0,5.0,13.0,19.0,,1014.0,,26.5,,2.0
2020-04-06,Ha Long,,,16.1,97.5,12.0,5.0,11.0,18.0,0.2,1002.7,,16.6,,2.0
2020-04-06,Ha Noi,,3.0,15.0,87.0,3.0,5.0,16.0,61.0,,1017.0,5.0,17.0,,1.8
2020-04-06,Hai Phong,,,16.1,97.5,5.0,,4.0,6.0,0.2,1002.7,24.0,16.6,,2.0
2020-04-06,Ho Chi Minh,,,23.0,70.0,,,,57.0,,1010.0,,29.0,,4.1
2020-04-06,Hue,,8.0,21.0,69.0,13.0,5.0,8.0,11.0,,1013.0,,26.0,,2.8
2020-04-07,Ha Long,,,16.8,92.8,14.0,5.0,18.0,33.0,99.6,1001.5,,17.3,,2.0
2020-04-07,Ha Noi,,4.0,15.5,77.0,4.0,6.1,34.0,96.0,,1015.5,5.0,20.0,,2.0
2020-04-07,Hai Phong,,,16.8,92.8,8.0,,8.0,14.0,99.6,1001.5,23.0,17.3,,2.0
2020-04-07,Ho Chi Minh,,,22.0,67.5,,,,53.0,,1009.5,,29.0,,3.6
2020-04-07,Hue,,8.0,20.5,75.5,14.0,5.0,10.0,17.0,,1013.0,,25.0,,2.5
2020-04-08,Ha Long,,,18.2,93.9,19.0,5.0,42.0,76.0,0.2,1001.9,,18.8,,2.0
2020-04-08,Ha Noi,,6.0,18.0,85.0,7.4,5.0,50.0,114.0,,1015.5,5.0,20.0,,1.2
2020-04-08,Hai Phong,,,18.2,93.9,8.0,,17.0,28.0,0.2,1001.9,12.0,18.8,,2.0
2020-04-08,Ho Chi Minh,,,24.5,78.0,,,,57.0,,1010.0,,29.0,,2.8
2020-04-08,Hue,,7.0,20.5,73.0,13.0,5.0,13.0,20.0,,1013.5,,25.5,,2.8
2020-04-09,Ha Long,,,19.2,87.8,14.0,6.0,40.0,61.0,,1002.9,,21.2,,1.0
2020-04-09,Ha Noi,,0.2,18.0,78.0,7.0,11.0,45.0,153.0,,1016.5,6.0,23.0,,1.8
2020-04-09,Hai Phong,,,19.2,87.8,18.0,,23.0,37.0,,1002.9,28.0,21.2,,1.0
2020-04-09,Ho Chi Minh,,,25.0,83.0,,,,70.0,,1011.0,,28.0,,3.6
2020-04-09,Hue,,9.0,21.0,73.0,13.0,6.0,15.0,27.0,,1014.0,,25.5,,2.0
2020-04-10,Ha Long,,,21.7,90.6,18.0,7.0,33.0,55.0,,1001.5,,22.6,,1.0
2020-04-10,Ha Noi,,4.0,19.0,78.0,6.4,8.0,37.0,86.0,,1015.0,5.0,24.0,,2.3
2020-04-10,Hai Phong,,,21.7,90.6,20.0,,20.0,34.0,,1001.5,29.0,22.6,,1.0
2020-04-10,Ho Chi Minh,,,24.5,80.5,,,,63.0,,1011.5,,28.0,,3.3
2020-04-10,Hue,,6.0,22.0,78.0,13.0,6.0,17.0,28.0,,1015.0,,26.0,,1.5
2020-04-11,Ha Long,,,22.4,90.9,15.0,6.0,30.0,52.0,99.0,999.9,,23.2,,1.0
2020-04-11,Ha Noi,,0.1,21.5,83.0,4.0,9.0,23.0,49.0,,1013.5,5.0,25.0,,2.0
2020-04-11,Hai Phong,,,22.4,90.9,16.0,,18.0,32.0,99.0,999.9,26.0,23.2,,1.0
2020-04-11,Ho Chi Minh,,,23.5,70.0,,,,55.0,,1011.0,,29.0,,3.6
2020-04-11,Hue,,5.0,23.5,80.5,13.0,6.0,17.0,30.0,,1013.5,,27.0,,1.2
2020-04-12,Ha Long,,,16.3,85.2,13.0,12.0,38.0,43.0,,1004.6,,19.0,,3.0
2020-04-12,Ha Noi,,3.0,15.5,79.5,3.0,9.8,17.0,48.0,,1019.0,5.0,19.0,,2.3
2020-04-12,Hai Phong,,,16.3,85.2,5.0,,11.0,16.0,,1004.6,24.0,19.0,,3.0
2020-04-12,Ho Chi Minh,,,24.5,78.0,,,,63.0,,1010.0,,29.0,,2.5
2020-04-12,Hue,,4.0,23.5,83.0,13.0,8.0,14.0,22.0,,1013.5,,27.0,,1.8
2020-04-13,Ha Long,,,13.2,89.0,14.0,12.0,39.0,59.0,0.3,1006.1,,15.0,,3.0
2020-04-13,Ha Noi,,4.0,13.0,79.5,4.0,7.0,23.0,82.0,,1020.0,5.0,16.5,,1.8
2020-04-13,Hai Phong,,,13.2,89.0,7.0,,13.0,21.0,0.3,1006.1,26.0,15.0,,3.0
2020-04-13,Ho Chi Minh,,,24.0,78.5,,,,78.0,,1010.0,,28.5,,1.5
2020-04-13,Hue,,7.0,19.0,83.0,14.0,6.0,13.0,26.0,,1017.0,,22.0,,1.5
2020-04-14,Ha Long,,,13.9,81.7,12.0,20.0,31.0,45.0,,1004.0,,19.2,,3.0
2020-04-14,Ha Noi,,3.0,13.0,64.0,4.0,11.4,28.0,65.0,,1017.0,5.0,19.5,,1.8
2020-04-14,Hai Phong,,,13.9,81.7,13.0,,15.0,24.0,,1004.0,31.0,19.2,,3.0
2020-04-14,Ho Chi Minh,,,24.5,83.0,,,,97.0,,1011.0,,27.5,,1.2
2020-04-14,Hue,,7.0,20.0,78.0,14.0,6.0,22.0,40.0,,1016.0,,24.0,,1.2
2020-04-15,Ha Long,,,19.1,88.7,15.0,20.0,44.0,63.0,,1000.4,,21.0,,1.0
2020-04-15,Ha Noi,,0.2,16.0,73.0,4.6,12.6,28.0,94.0,,1014.5,5.0,22.0,,2.5
2020-04-15,Hai Phong,,,19.1,88.7,14.0,,13.0,23.0,,1000.4,27.0,21.0,,1.0
2020-04-15,Ho Chi Minh,,,24.0,70.0,,,,82.0,,1011.0,,29.0,,1.5
2020-04-15,Hue,,7.0,21.5,78.0,14.0,7.0,29.0,47.0,,1014.0,,25.0,,1.0
2020-04-16,Ha Long,,,21.0,92.3,18.0,10.0,34.0,57.0,,998.0,,22.4,,2.0
2020-04-16,Ha Noi,,3.0,20.5,83.0,3.7,9.0,26.0,72.0,,1011.0,5.0,23.0,,2.8
2020-04-16,Hai Phong,,,21.0,92.3,10.0,,11.0,19.0,,998.0,24.0,22.4,,2.0
2020-04-16,Ho Chi Minh,,,22.5,66.0,,,,68.0,,1010.0,,29.0,,3.8
2020-04-16,Hue,,6.0,22.5,85.5,13.0,6.0,27.0,36.0,,1011.0,,25.0,,1.0
2020-04-17,Ha Long,,,22.3,94.7,17.0,7.0,33.0,52.0,99.4,999.0,,23.3,,2.0
2020-04-17,Ha Noi,,0.2,22.0,88.0,1.9,6.5,15.0,36.0,,1011.5,4.0,24.0,,3.6
2020-04-17,Hai Phong,,,22.3,94.7,5.0,,10.0,16.0,99.4,999.0,24.0,23.3,,2.0
2020-04-17,Ho Chi Minh,,,23.0,70.0,,,,63.0,,1010.0,,29.0,,3.8
2020-04-17,Hue,,7.0,24.0,85.5,13.0,6.0,24.0,37.0,,1011.0,,26.0,,1.8
2020-04-18,Ha Long,,,23.7,92.5,14.0,9.0,25.0,44.0,99.1,997.7,,24.5,,2.0
2020-04-18,Ha Noi,,2.0,22.5,83.0,1.4,8.2,14.0,36.0,,1010.5,4.0,25.5,,3.3
2020-04-18,Hai Phong,,,23.7,92.5,5.0,,12.0,20.0,99.1,997.7,24.0,24.5,,2.0
2020-04-18,Ho Chi Minh,,,23.0,74.0,,,,63.0,,1011.0,,29.0,,3.3
2020-04-18,Hue,,7.0,24.0,83.0,13.0,6.0,24.0,35.0,,1012.0,,26.5,,1.5
2020-04-19,Ha Long,,,24.1,93.1,10.0,7.0,23.0,37.0,,996.9,,25.0,,2.0
2020-04-19,Ha Noi,,2.0,23.5,85.5,1.0,10.0,17.0,42.0,,1009.0,4.0,25.5,,3.3
2020-04-19,Hai Phong,,,24.1,93.1,3.0,,13.0,21.0,,996.9,23.0,25.0,,2.0
2020-04-19,Ho Chi Minh,,,24.0,72.0,,,,59.0,,1010.0,,29.0,,3.8
2020-04-19,Hue,,7.0,24.5,78.0,13.0,6.0,25.0,42.0,,1010.0,,28.0,,1.2
2020-04-20,Ha Long,,,24.3,93.0,10.0,8.0,19.0,31.0,,996.7,,25.4,,2.0
2020-04-20,Ha Noi,,2.0,23.5,83.0,1.9,11.0,14.0,74.0,,1009.5,5.0,27.0,,3.8
2020-04-20,Hai Phong,,,24.3,93.0,2.0,,10.0,16.0,,996.7,24.0,25.4,,2.0
2020-04-20,Ho Chi Minh,,,23.0,74.0,,,,59.0,,1010.0,,29.5,,3.6
2020-04-20,Hue,,8.0,25.5,83.0,13.0,6.0,27.0,38.0,,1010.0,,28.0,,1.5
2020-04-21,Ha Long,,,24.1,93.1,9.0,9.0,16.0,28.0,,996.0,,25.2,,2.0
2020-04-21,Ha Noi,,0.2,24.0,83.0,2.8,9.0,15.0,37.0,,1009.0,5.0,26.5,,3.6
2020-04-21,Hai Phong,,,24.1,93.1,1.0,,9.0,14.0,,996.0,23.0,25.2,,2.0
2020-04-21,Ho Chi Minh,,,24.5,72.0,,,,59.0,,1009.0,,29.5,,3.6
2020-04-21,Hue,,7.0,25.5,83.0,14.0,4.0,20.0,35.0,,1009.0,,28.0,,1.5
2020-04-22,Ha Long,,,23.4,90.1,13.0,5.0,20.0,36.0,0.1,997.7,,24.6,,1.0
2020-04-22,Ha Noi,,2.0,21.5,88.0,3.7,5.7,10.0,15.0,,1010.0,5.0,25.0,21.0,3.3
2020-04-22,Hai Phong,,,23.4,90.1,14.0,,13.0,21.0,0.1,997.7,28.0,24.6,,1.0
2020-04-22,Ho Chi Minh,,,25.5,74.5,,,,55.0,,1009.0,,30.0,,3.3
2020-04-22,Hue,,7.0,25.0,88.0,13.0,4.0,24.0,42.0,,1010.0,,27.0,,2.5
2020-04-23,Ha Long,,,19.5,90.5,14.0,7.0,14.0,23.0,0.2,1001.7,,20.8,,2.0
