Date,City,aqi,co,dew,humidity,no2,o3,pm10,pm25,precipitation,pressure,so2,temperature,wind gust,wind speed
2020-02-18,Ho Chi Minh,165.0,,23.1260162601626,76.9390243902439,,,,82.0,,1008.630081300813,,27.644986449864497,,2.37479674796748
2020-02-18,Hue,4.0,8.0,22.371830985915494,82.34129213483146,14.0,6.0,2.0,1.0,,1011.3019662921348,5.029411764705882,25.542134831460675,,2.265730337078652
2020-02-19,Ha Long,168.0,5.846153846153846,21.307608695652174,87.35190217391305,34.0,3.0,67.0,89.0,,998.2763586956522,14.181818181818182,23.30570652173913,,1.8283378746594006
2020-02-19,Ha Noi,192.0,4.0,18.76287262872629,72.48915989159892,20.6,3.0,64.0,134.0,,1011.5983739837399,12.7,24.056910569105693,,2.8048780487804876
2020-02-19,Ho Chi Minh,178.0,,23.1260162601626,76.9390243902439,,,,107.0,,1008.630081300813,,27.644986449864497,,2.37479674796748
2020-02-19,Hue,78.0,8.0,22.371830985915494,82.34129213483146,14.0,6.0,15.0,25.0,,1011.3019662921348,5.029411764705882,25.542134831460675,,2.265730337078652
2020-02-20,Ha Long,179.0,5.846153846153846,21.307608695652174,87.35190217391305,28.0,4.0,56.0,110.0,,998.2763586956522,14.181818181818182,23.30570652173913,,1.8283378746594006
2020-02-20,Ha Noi,72.0,0.2,18.76287262872629,72.48915989159892,15.1,2.1,98.0,194.0,,1011.5983739837399,6.0,24.056910569105693,,2.8048780487804876
2020-02-20,Ho Chi Minh,185.0,,23.1260162601626,76.9390243902439,,,,122.0,,1008.630081300813,,27.644986449864497,,2.37479674796748
2020-02-20,Hue,112.0,7.0,22.371830985915494,82.34129213483146,14.0,5.0,31.0,40.0,,1011.3019662921348,5.029411764705882,25.542134831460675,,2.265730337078652
2020-02-21,Ha Long,164.0,5.846153846153846,21.307608695652174,87.35190217391305,25.0,9.0,48.0,81.0,,998.2763586956522,14.181818181818182,23.30570652173913,,1.8283378746594006
2020-02-21,Ha Noi,72.0,0.2,18.76287262872629,72.48915989159892,15.1,2.1,97.0,200.0,,1011.5983739837399,4.0,24.056910569105693,,2.8048780487804876
2020-02-21,Ho Chi Minh,168.0,,23.1260162601626,76.9390243902439,,,,89.0,,1008.630081300813,,27.644986449864497,,2.37479674796748
2020-02-21,Hue,110.0,7.0,22.371830985915494,82.34129213483146,14.0,5.0,29.0,39.0,,1011.3019662921348,5.029411764705882,25.542134831460675,,2.265730337078652
2020-02-22,Ha Long,177.0,5.846153846153846,21.307608695652174,87.35190217391305,21.0,13.0,57.0,105.0,,998.2763586956522,14.181818181818182,23.30570652173913,,1.8283378746594006
2020-02-22,Ha Noi,63.0,0.5,18.76287262872629,72.48915989159892,17.0,3.0,80.0,185.0,,1011.5983739837399,5.0,24.056910569105693,,2.8048780487804876
2020-02-22,Ho Chi Minh,160.0,,23.1260162601626,76.9390243902439,,,,72.0,,1008.630081300813,,27.644986449864497,,2.37479674796748
2020-02-22,Hue,105.0,7.0,22.371830985915494,82.34129213483146,14.0,5.0,28.0,37.0,,1011.3019662921348,5.029411764705882,25.542134831460675,,2.265730337078652
2020-02-23,Ha Long,171.0,5.846153846153846,21.307608695652174,87.35190217391305,19.0,10.0,60.0,94.0,,998.2763586956522,14.181818181818182,23.30570652173913,,1.8283378746594006
2020-02-23,Ha Noi,61.0,0.5,18.76287262872629,72.48915989159892,19.0,3.0,76.0,172.0,,1011.5983739837399,4.6,24.056910569105693,,2.8048780487804876
2020-02-23,Ho Chi Minh,157.0,,23.1260162601626,76.9390243902439,,,,68.0,,1008.630081300813,,27.644986449864497,,2.37479674796748
2020-02-23,Hue,97.0,7.0,22.371830985915494,82.34129213483146,14.0,5.0,26.0,34.0,,1011.3019662921348,5.029411764705882,25.542134831460675,,2.265730337078652
2020-02-24,Ha Long,155.0,5.846153846153846,21.307608695652174,87.35190217391305,16.0,15.0,41.0,64.0,,998.2763586956522,14.181818181818182,23.30570652173913,,1.8283378746594006
2020-02-24,Ha Noi,181.0,4.0,18.76287262872629,72.48915989159892,15.1,5.0,52.0,114.0,,1011.5983739837399,4.0,24.056910569105693,8.7,2.8048780487804876
2020-02-24,Ho Chi Minh,175.0,,23.1260162601626,76.9390243902439,,,,102.0,,1008.630081300813,,27.644986449864497,,2.37479674796748
2020-02-24,Hue,93.0,6.0,22.371830985915494,82.34129213483146,14.0,6.0,23.0,32.0,,1011.3019662921348,5.029411764705882,25.542134831460675,,2.265730337078652
2020-02-25,Ha Long,147.0,1.0,18.8,89.4,15.0,10.0,34.0,54.0,,1002.6,14.181818181818182,19.6,,2.0
2020-02-25,Ha Noi,186.0,0.2,17.5,78.0,12.8,3.0,47.0,124.0,,1017.0,4.0,22.0,,2.5
2020-02-25,Ho Chi Minh,171.0,,20.0,61.0,,,,95.0,,1011.0,,28.0,,3.8
2020-02-25,Hue,80.0,7.0,22.371830985915494,88.0,13.0,5.0,23.0,26.0,,1016.5,5.029411764705882,23.0,,2.3
2020-02-26,Ha Long,95.0,4.0,18.9,92.3,14.0,2.0,27.0,33.0,,1004.1,1.0,20.5,,2.0
2020-02-26,Ha Noi,183.0,0.3,18.0,73.0,17.0,2.5,41.0,117.0,,1017.0,4.0,22.0,,2.5
2020-02-26,Hai Phong,78.0,3.0,18.9,92.3,11.0,9.0,16.0,25.0,,1004.1,13.0,20.5,,2.0
2020-02-26,Ho Chi Minh,158.0,,19.0,58.0,,,,70.0,,1011.0,,28.0,,3.0
2020-02-26,Hue,74.0,6.0,22.0,88.0,14.0,5.0,17.0,23.0,,1016.5,5.029411764705882,24.0,,2.0
2020-02-27,Ha Long,78.0,8.0,19.1,83.6,18.0,4.0,32.0,25.0,,1003.3,7.0,21.1,,1.0
2020-02-27,Ha Noi,164.0,4.0,17.5,72.5,16.0,3.0,41.0,81.0,,1016.5,4.0,23.5,,2.3
2020-02-27,Hai Phong,70.0,3.0,19.1,83.6,15.0,8.0,16.0,21.0,,1003.3,17.0,21.1,,1.0
2020-02-27,Ho Chi Minh,156.0,,18.0,52.5,,,,65.0,,1010.0,,28.0,8.2,3.3
2020-02-27,Hue,66.0,6.0,22.0,88.0,14.0,5.0,16.0,19.0,,1016.0,5.029411764705882,24.0,,2.3
2020-02-28,Ha Long,80.0,8.0,20.2,93.4,17.0,9.0,23.0,26.0,,1001.9,8.0,20.6,,2.0
2020-02-28,Ha Noi,157.0,2.0,18.0,73.0,11.0,3.7,36.0,68.0,,1015.0,4.0,23.0,,3.3
2020-02-28,Hai Phong,68.0,3.0,20.2,93.4,11.0,14.0,16.0,20.0,,1001.9,17.0,20.6,,2.0
2020-02-28,Ho Chi Minh,157.0,,17.0,49.5,,,,68.0,,1010.0,,28.0,,2.0
2020-02-28,Hue,59.0,5.0,21.0,85.5,13.0,5.0,12.0,16.0,,1015.0,5.029411764705882,24.5,,2.0
2020-02-29,Ha Long,70.0,8.0,19.8,90.7,16.0,6.0,26.0,21.0,,999.8,8.0,20.8,,2.0
2020-02-29,Ha Noi,168.0,0.2,19.5,80.5,9.6,6.0,34.0,89.0,,1013.0,3.0,23.0,,3.6
2020-02-29,Hai Phong,66.0,3.0,19.8,90.7,6.0,25.0,17.0,19.0,,999.8,17.0,20.8,,2.0
2020-02-29,Ho Chi Minh,154.0,,19.5,57.0,,,,61.0,,1009.0,,27.5,,2.8
2020-02-29,Hue,76.0,8.0,22.0,88.0,14.0,5.0,17.0,24.0,,1013.0,5.029411764705882,25.0,,1.5
2020-03-01,Ha Long,91.0,8.0,20.8,94.1,18.0,6.0,28.0,31.0,99.0,999.4,8.0,21.8,,2.0
2020-03-01,Ha Noi,152.0,2.0,20.5,78.0,10.1,4.5,32.0,58.0,,1012.0,3.0,24.0,,3.3
2020-03-01,Hai Phong,61.0,3.0,20.8,94.1,5.0,18.0,16.0,17.0,99.0,999.4,17.0,21.8,,2.0
2020-03-01,Ho Chi Minh,156.0,,20.0,63.5,,,,65.0,,1010.0,,28.0,,3.0
2020-03-01,Hue,74.0,6.0,23.0,88.0,13.0,5.0,17.0,23.0,,1013.0,5.029411764705882,25.0,,1.5
2020-03-02,Ha Long,119.0,5.846153846153846,20.8,93.5,16.0,6.0,26.0,43.0,,1000.5,14.181818181818182,21.8,,2.0
2020-03-02,Ha Noi,149.0,2.0,20.5,83.0,8.7,6.0,27.0,55.0,,1013.0,3.0,23.0,,4.1
2020-03-02,Hai Phong,78.0,4.0,20.6,92.3,19.0,15.916666666666666,15.0,25.0,,1000.5,26.0,21.6,,1.0
2020-03-02,Ho Chi Minh,152.0,,21.0,63.5,,,,57.0,,1009.5,,28.0,,3.6
2020-03-02,Hue,87.0,7.0,23.0,83.0,14.0,5.0,22.0,29.0,,1013.0,5.029411764705882,25.5,,2.8
2020-03-03,Ha Long,112.0,5.846153846153846,21.307608695652174,87.35190217391305,13.0,4.0,22.0,40.0,3.0,998.2763586956522,14.181818181818182,23.30570652173913,,1.8283378746594006
2020-03-03,Ha Noi,127.0,0.2,19.5,91.0,8.3,7.0,16.0,46.0,,1013.5,3.0,21.0,,5.1
2020-03-03,Hai Phong,63.0,4.0,21.28356643356643,86.42342657342657,7.0,15.916666666666666,12.0,18.0,,998.273076923077,17.0,23.482867132867135,,1.8629370629370627
2020-03-03,Ho Chi Minh,152.0,,20.0,65.0,,,,57.0,,1009.0,,27.0,,2.3
2020-03-03,Hue,59.0,5.0,21.0,94.0,13.0,5.0,11.0,16.0,,1013.0,5.029411764705882,23.0,,0.5
2020-03-04,Ha Long,66.0,5.846153846153846,21.307608695652174,87.35190217391305,13.0,8.0,11.0,19.0,0.6,998.2763586956522,14.181818181818182,23.30570652173913,,1.8283378746594006
2020-03-04,Ha Noi,151.0,0.2,14.5,85.0,9.0,4.0,20.0,56.0,,1020.0,4.0,17.0,,1.8
2020-03-04,Hai Phong,46.0,4.0,15.7,97.5,3.0,15.916666666666666,7.0,11.0,0.6,1003.2,19.0,16.1,,1.0
2020-03-04,Ho Chi Minh,153.0,,21.0,69.0,,,,59.0,,1011.0,,27.0,,4.6
2020-03-04,Hue,61.0,6.0,22.5,85.5,13.0,5.0,16.0,17.0,,1015.0,5.029411764705882,25.0,,4.6
2020-03-05,Ha Long,68.0,5.846153846153846,15.7,95.6,14.0,6.0,11.0,20.0,0.4,1004.0,14.181818181818182,16.4,,2.0
2020-03-05,Ha Noi,155.0,0.3,14.0,82.0,7.8,3.7,30.0,64.0,,1018.5,4.0,17.0,,3.3
2020-03-05,Hai Phong,42.0,4.0,15.7,95.6,2.0,15.916666666666666,6.0,10.0,0.4,1004.0,20.0,16.4,,2.0
2020-03-05,Ho Chi Minh,153.0,,21.0,63.5,,,,59.0,,1010.0,,28.0,,4.1
2020-03-05,Hue,57.0,7.0,22.0,91.0,14.0,5.0,10.0,15.0,,1015.0,5.029411764705882,24.0,,3.6
2020-03-06,Ha Long,122.0,5.846153846153846,17.8,96.9,17.0,3.0,27.0,44.0,0.2,1000.8,14.181818181818182,18.3,,2.0
2020-03-06,Ha Noi,193.0,0.3,16.0,79.5,14.2,3.0,63.0,136.0,,1015.0,5.0,20.5,,2.0
2020-03-06,Hai Phong,72.0,5.0,17.8,96.9,12.0,15.916666666666666,12.0,22.0,0.2,1000.8,21.0,18.3,,2.0
2020-03-06,Ho Chi Minh,152.0,,20.5,61.0,,,,57.0,,1011.5,,28.0,,3.8
2020-03-06,Hue,76.0,11.0,20.0,90.5,14.0,5.0,17.0,24.0,,1015.5,5.029411764705882,22.0,,1.5
2020-03-07,Ha Long,122.0,5.846153846153846,20.0,98.2,19.0,6.0,27.0,44.0,99.3,997.9,14.181818181818182,20.2,,1.0
2020-03-07,Ha Noi,170.0,0.3,18.5,83.0,13.3,3.0,45.0,92.0,,1011.5,4.0,22.0,,2.3
2020-03-07,Hai Phong,80.0,5.0,20.0,98.2,8.0,15.916666666666666,14.0,26.0,99.3,997.9,19.0,20.2,,1.0
2020-03-07,Ho Chi Minh,154.0,,22.0,74.0,,,,61.0,,1011.5,,27.0,,2.8
2020-03-07,Hue,87.0,9.0,21.5,83.0,13.0,5.0,22.0,29.0,,1011.0,5.029411764705882,25.0,,1.2
2020-03-08,Ha Long,117.0,5.846153846153846,22.3,91.9,13.0,8.0,27.0,42.0,,992.0,14.181818181818182,23.0,,2.0
2020-03-08,Ha Noi,168.0,0.2,21.0,85.5,12.0,7.0,45.0,89.0,,1005.5,3.0,24.0,,2.3
2020-03-08,Hai Phong,72.0,4.0,22.3,91.9,3.0,15.916666666666666,13.0,22.0,,992.0,17.0,23.0,,2.0
2020-03-08,Ho Chi Minh,154.0,,23.0,74.5,,,,61.0,,1009.5,,28.0,,2.3
2020-03-08,Hue,99.0,7.0,23.0,78.5,13.0,5.0,28.0,35.0,,1008.0,5.029411764705882,26.5,,1.5
2020-03-09,Ha Long,142.0,5.846153846153846,22.4,96.4,15.0,10.0,34.0,52.0,,991.1,14.181818181818182,22.7,,1.0
2020-03-09,Ha Noi,198.0,0.2,21.0,73.0,11.0,13.0,57.0,147.0,,1003.5,3.0,26.5,,2.0
2020-03-09,Hai Phong,142.0,5.0,22.4,96.4,17.0,15.916666666666666,29.0,52.0,,991.1,23.0,22.7,,1.0
2020-03-09,Ho Chi Minh,163.0,,25.0,83.0,,,,78.0,,1008.0,,28.5,,3.3
2020-03-09,Hue,107.0,8.0,22.0,71.0,13.0,6.0,31.0,38.0,,1006.0,5.029411764705882,28.0,,1.8
2020-03-10,Ha Long,154.0,5.846153846153846,18.8,83.6,20.0,9.0,51.0,61.0,,998.6,14.181818181818182,21.9,,2.0
2020-03-10,Ha Noi,172.0,0.2,15.0,58.0,11.0,7.8,49.0,97.0,,1012.5,4.0,24.0,,3.0
2020-03-10,Hai Phong,84.0,5.0,18.8,83.6,9.0,15.916666666666666,20.0,28.0,,998.6,19.0,21.9,,2.0
2020-03-10,Ho Chi Minh,164.0,,25.0,81.0,,,,80.0,,1008.0,,28.5,6.6,2.8
2020-03-10,Hue,139.0,8.0,23.0,88.0,13.0,7.0,35.0,51.0,,1010.5,5.029411764705882,25.0,,3.3
2020-03-11,Ha Long,155.0,5.846153846153846,17.9,79.9,28.0,7.0,55.0,63.0,,1000.6,14.181818181818182,20.6,,2.0
2020-03-11,Ha Noi,176.0,0.2,16.5,70.5,17.4,4.9,52.0,103.0,,1014.0,5.0,22.0,,2.5
2020-03-11,Hai Phong,117.0,5.0,17.9,79.9,19.0,15.916666666666666,26.0,42.0,,1000.6,26.0,20.6,,2.0
2020-03-11,Ho Chi Minh,161.0,,22.5,66.0,,,,74.0,,1010.0,,28.0,,3.8
2020-03-11,Hue,105.0,9.0,21.0,88.0,13.0,6.0,23.0,37.0,,1014.0,5.029411764705882,23.0,,2.0
2020-03-12,Ha Long,152.0,5.846153846153846,21.3,98.2,19.0,7.0,31.0,58.0,99.5,998.6,14.181818181818182,21.6,,1.0
2020-03-12,Ha Noi,168.0,0.3,19.5,85.5,12.8,5.3,40.0,88.0,,1012.0,4.0,23.0,,2.0
2020-03-12,Hai Phong,78.0,5.0,21.3,98.2,11.0,15.916666666666666,14.0,25.0,99.5,998.6,18.0,21.6,,1.0
2020-03-12,Ho Chi Minh,153.0,,20.0,56.0,,,,59.0,,1011.0,,29.0,,4.1
2020-03-12,Hue,147.0,9.0,24.0,85.5,13.0,5.0,27.0,54.0,,1012.0,5.029411764705882,27.0,,1.2
2020-03-13,Ha Long,93.0,5.846153846153846,22.8,98.2,11.0,5.0,19.0,32.0,99.4,999.1,14.181818181818182,23.2,,2.0
2020-03-13,Ha Noi,173.0,0.2,22.0,85.5,9.0,11.0,36.0,99.0,,1012.0,4.0,24.5,,1.8
2020-03-13,Hai Phong,87.0,3.748031496062992,22.8,98.2,6.530465949820789,15.916666666666666,20.02867383512545,29.423791821561338,99.4,999.1,16.827338129496404,23.2,,2.0
2020-03-13,Ho Chi Minh,149.0,,22.0,69.0,,,,55.0,,1011.5,,28.0,,3.8
2020-03-13,Hue,122.0,7.0,24.5,83.0,14.0,5.0,24.0,44.0,,1011.0,5.029411764705882,27.0,,1.5
2020-03-14,Ha Long,144.0,5.846153846153846,20.3,97.0,15.0,5.0,43.0,53.0,0.6,1002.9,14.181818181818182,21.2,,1.0
2020-03-14,Ha Noi,166.0,4.0,17.0,73.0,9.2,5.0,35.0,84.0,,1016.0,4.0,22.0,,2.5
2020-03-14,Hai Phong,87.0,3.748031496062992,20.3,97.0,6.530465949820789,15.916666666666666,20.02867383512545,29.423791821561338,0.6,1002.9,16.827338129496404,21.2,,1.0
2020-03-14,Ho Chi Minh,154.0,,22.0,63.0,,,,61.0,,1011.0,,28.5,,4.1
2020-03-14,Hue,78.0,5.0,24.0,88.0,15.0,5.0,17.0,25.0,,1014.5,5.029411764705882,26.0,,3.3
2020-03-15,Ha Long,166.0,5.846153846153846,18.6,91.1,24.0,9.0,52.0,85.0,99.1,1003.4,14.181818181818182,19.6,,1.0
2020-03-15,Ha Noi,190.0,0.2,16.0,77.0,11.0,4.5,51.0,132.0,,1017.0,5.0,20.0,,1.8
2020-03-15,Hai Phong,158.0,6.0,18.6,91.1,24.0,15.916666666666666,39.0,69.0,99.1,1003.4,32.0,19.6,,1.0
2020-03-15,Ho Chi Minh,149.0,,20.0,56.0,,,,55.0,,1010.5,,29.0,,4.6
2020-03-15,Hue,80.0,6.0,23.0,94.0,13.0,6.0,17.0,26.0,,1016.0,5.029411764705882,25.0,,2.8
2020-03-16,Ha Long,99.0,5.846153846153846,21.1,100.0,24.0,5.0,19.0,35.0,99.5,1001.5,14.181818181818182,21.2,,1.0
2020-03-16,Ha Noi,196.0,0.4,19.0,93.0,13.0,4.0,59.0,143.0,,1015.5,6.0,20.0,,1.2
2020-03-16,Hai Phong,80.0,6.0,21.1,100.0,25.0,15.916666666666666,16.0,26.0,99.5,1001.5,23.0,21.2,,1.0
2020-03-16,Ho Chi Minh,161.0,,20.0,55.0,,,,74.0,,1011.0,,28.5,,3.3
2020-03-16,Hue,95.0,6.0,23.0,88.0,14.0,5.0,19.0,33.0,,1015.0,5.029411764705882,25.0,,2.5
2020-03-17,Ha Long,154.0,5.846153846153846,21.7,98.2,18.0,6.0,36.0,62.0,0.4,1001.2,14.181818181818182,21.8,,2.0
2020-03-17,Ha Noi,172.0,0.3,21.0,94.0,14.2,4.9,28.0,96.0,,1015.0,5.0,21.0,,1.8
2020-03-17,Hai Phong,84.0,6.0,21.7,98.2,11.0,15.916666666666666,16.0,28.0,0.4,1001.2,17.0,21.8,,2.0
2020-03-17,Ho Chi Minh,164.0,,20.0,60.0,,,,80.0,,1012.0,,29.0,,4.1
2020-03-17,Hue,99.0,6.0,23.0,85.5,13.0,6.0,25.0,35.0,,1014.0,5.029411764705882,25.5,,1.8
2020-03-18,Ha Long,124.0,5.846153846153846,20.0,97.6,18.0,5.0,28.0,45.0,0.2,999.6,14.181818181818182,20.3,,1.0
2020-03-18,Ha Noi,160.0,4.0,17.5,90.5,6.0,3.3,17.0,72.0,,1013.5,4.0,18.5,,3.8
2020-03-18,Hai Phong,61.0,5.0,20.0,97.6,11.0,15.916666666666666,11.0,17.0,0.2,999.6,18.0,20.3,,1.0
2020-03-18,Ho Chi Minh,163.0,,21.5,72.0,,,,78.0,,1010.5,,28.0,,3.6
2020-03-18,Hue,105.0,7.0,23.0,85.5,13.0,6.0,27.0,37.0,,1012.0,5.029411764705882,25.5,,1.5
2020-03-19,Ha Long,102.0,5.846153846153846,19.8,100.0,13.0,3.0,19.0,36.0,0.4,999.5,14.181818181818182,19.8,,2.0
2020-03-19,Ha Noi,154.0,3.0,17.0,88.0,5.1,3.0,14.0,61.0,,1014.0,4.0,20.0,,1.8
2020-03-19,Hai Phong,57.0,5.0,19.8,100.0,3.0,15.916666666666666,9.0,15.0,0.4,999.5,20.0,19.8,,2.0
2020-03-19,Ho Chi Minh,154.0,,21.0,69.0,,,,61.0,,1010.5,,28.0,,3.8
2020-03-19,Hue,112.0,7.0,24.5,88.0,13.0,6.0,26.0,40.0,,1011.0,5.029411764705882,26.0,,2.0
2020-03-20,Ha Long,110.0,5.846153846153846,19.4,98.8,14.0,5.0,24.0,39.0,99.3,1000.1,14.181818181818182,19.6,,2.0
2020-03-20,Ha Noi,173.0,0.3,17.5,78.0,14.0,3.0,50.0,98.0,,1013.5,5.0,22.0,,1.2
2020-03-20,Hai Phong,72.0,8.0,19.4,98.8,15.0,15.916666666666666,3.0,22.0,99.3,1000.1,29.0,19.6,,2.0
2020-03-20,Ho Chi Minh,149.0,,21.0,65.0,,,,55.0,,1011.0,,28.0,,4.1
2020-03-20,Hue,93.0,7.0,23.0,94.0,14.0,5.0,20.0,32.0,,1013.5,5.029411764705882,24.0,,2.5
2020-03-21,Ha Long,139.0,5.846153846153846,22.5,98.2,14.0,6.0,28.0,51.0,0.1,999.3,14.181818181818182,23.2,,2.0
2020-03-21,Ha Noi,160.0,4.0,21.0,80.5,9.0,6.1,33.0,72.0,,1012.0,4.0,24.0,,2.5
2020-03-21,Hai Phong,87.0,5.0,22.5,98.2,6.0,15.916666666666666,1.0,29.423791821561338,0.1,999.3,20.0,23.2,,2.0
2020-03-21,Ho Chi Minh,154.0,,21.5,74.0,,,,61.0,,1011.0,,28.0,,3.8
2020-03-21,Hue,95.0,7.0,23.5,88.0,13.0,5.0,24.0,33.0,,1012.0,5.029411764705882,26.0,,1.2
2020-03-22,Ha Long,102.0,5.846153846153846,22.9,96.4,12.0,8.0,23.0,36.0,99.2,998.9,14.181818181818182,23.3,,2.0
2020-03-22,Ha Noi,171.0,0.2,22.5,88.0,4.6,11.0,22.0,95.0,,1011.5,4.0,25.0,,2.5
2020-03-22,Hai Phong,87.0,4.0,22.9,96.4,3.0,15.916666666666666,1.0,29.423791821561338,99.2,998.9,17.0,23.3,,2.0
2020-03-22,Ho Chi Minh,152.0,,21.0,70.0,,,,57.0,,1011.0,,28.0,,4.1
2020-03-22,Hue,82.0,6.0,24.0,88.0,13.0,6.0,20.0,27.0,,1011.5,5.029411764705882,26.0,,1.2
2020-03-23,Ha Long,95.0,5.846153846153846,22.4,89.1,12.0,8.0,27.0,33.0,,999.0,14.181818181818182,23.3,,2.0
2020-03-23,Ha Noi,155.0,0.3,22.0,88.0,6.9,12.0,28.0,64.0,,1012.0,4.0,24.0,,2.5
2020-03-23,Hai Phong,50.0,4.0,22.4,89.1,3.0,15.916666666666666,23.0,12.0,,999.0,17.0,23.3,,2.0
2020-03-23,Ho Chi Minh,144.0,,21.0,72.0,,,,53.0,,1010.0,,28.0,,3.8
2020-03-23,Hue,91.0,6.0,23.5,85.5,13.0,5.0,21.0,31.0,,1011.5,5.029411764705882,25.0,,1.8
2020-03-24,Ha Long,95.0,5.846153846153846,22.4,90.7,11.0,7.0,20.0,33.0,,998.8,14.181818181818182,23.5,,1.0
2020-03-24,Ha Noi,127.0,0.2,21.0,83.0,4.2,12.0,19.0,46.0,,1011.5,4.0,24.5,,3.0
2020-03-24,Hai Phong,50.0,4.0,22.4,90.7,4.0,15.916666666666666,25.0,12.0,,999.0,18.0,23.5,,2.0
2020-03-24,Ho Chi Minh,144.0,,22.0,71.5,,,,53.0,,1009.0,,27.5,,4.1
2020-03-24,Hue,70.0,5.0,22.0,83.0,13.0,5.0,16.0,21.0,,1011.5,5.029411764705882,25.0,,2.0
2020-03-25,Ha Long,93.0,5.846153846153846,23.4,94.7,10.0,10.0,24.0,32.0,99.2,997.2,14.181818181818182,24.0,,3.0
2020-03-25,Ha Noi,95.0,2.0,22.0,83.0,4.6,12.0,17.0,33.0,,1010.0,4.0,25.0,,3.3
2020-03-25,Hai Phong,50.0,4.0,23.4,94.7,3.0,15.916666666666666,24.0,12.0,99.2,997.2,17.0,24.0,,3.0
2020-03-25,Ho Chi Minh,153.0,,22.0,74.0,,,,59.0,,1008.0,,28.0,,4.3
2020-03-25,Hue,76.0,6.0,22.0,83.0,13.0,5.0,21.0,24.0,,1010.0,5.029411764705882,26.0,,1.5
2020-03-26,Ha Long,97.0,5.846153846153846,23.5,94.7,9.0,10.0,21.0,34.0,0.2,996.3,14.181818181818182,24.6,,3.0
2020-03-26,Ha Noi,158.0,0.1,23.0,83.0,3.0,13.0,12.0,70.0,,1009.0,4.0,26.0,,4.6
2020-03-26,Ho Chi Minh,149.0,,21.0,69.5,,,,55.0,,1009.0,,28.0,,4.1
2020-03-26,Hue,89.0,6.0,23.0,78.0,13.0,6.0,22.0,30.0,,1010.0,5.029411764705882,27.0,,1.5
2020-03-27,Ha Long,99.0,5.846153846153846,24.0,93.6,11.0,9.0,22.0,35.0,99.0,995.5,14.181818181818182,24.8,,2.0
2020-03-27,Ha Noi,124.0,0.2,23.0,80.5,3.0,11.0,20.0,45.0,,1009.0,4.0,26.0,,3.8
2020-03-27,Ho Chi Minh,149.0,,22.0,72.0,,,,55.0,,1009.5,,28.0,,3.6
2020-03-27,Hue,105.0,7.0,24.0,74.0,13.0,6.0,26.0,37.0,,1009.0,5.029411764705882,28.5,,1.5
2020-03-28,Ha Long,147.0,5.846153846153846,23.4,90.7,12.0,10.0,36.0,54.0,,997.0,14.181818181818182,24.6,,2.0
2020-03-28,Ha Noi,168.0,0.2,21.5,83.0,3.0,12.0,21.0,89.0,,1010.0,4.0,25.0,,4.3
2020-03-28,Ho Chi Minh,144.0,,22.0,66.0,,,,53.0,,1009.0,,28.5,,3.3
2020-03-28,Hue,102.0,6.0,25.0,88.0,13.0,6.0,27.0,36.0,,1009.0,5.029411764705882,26.5,,1.8
2020-03-29,Ha Long,112.0,5.846153846153846,23.3,91.8,10.0,9.0,29.0,40.0,,995.3,14.181818181818182,24.6,,2.0
2020-03-29,Ha Noi,167.0,0.1,22.0,88.0,1.0,11.0,14.0,87.0,,1008.0,4.0,25.0,,4.3
2020-03-29,Ho Chi Minh,127.0,,22.5,69.5,,,,46.0,,1008.5,,29.0,,3.6
2020-03-29,Hue,91.0,6.0,24.0,78.0,13.0,6.0,21.0,31.0,,1008.0,5.029411764705882,28.0,,1.0
2020-03-30,Ha Long,102.0,5.846153846153846,22.7,94.1,10.0,6.0,26.0,36.0,,995.1,14.181818181818182,23.8,,2.0
2020-03-30,Ha Noi,137.0,0.1,17.0,88.0,2.8,4.9,16.0,50.0,,1009.0,5.0,19.5,,4.3
2020-03-30,Hai Phong,87.0,3.748031496062992,22.7,94.1,6.530465949820789,15.916666666666666,20.02867383512545,29.423791821561338,,995.1,16.827338129496404,23.8,,2.0
2020-03-30,Ho Chi Minh,144.0,,24.0,72.0,,,,53.0,,1008.5,,28.5,,3.6
2020-03-30,Hue,115.0,7.0,24.5,80.5,13.0,6.0,30.0,41.0,,1007.5,5.029411764705882,27.0,,1.2
2020-03-31,Ha Long,134.0,5.846153846153846,19.3,98.8,12.0,4.0,28.0,49.0,99.4,998.5,14.181818181818182,19.3,,2.0
2020-03-31,Ha Noi,157.0,3.0,15.0,82.0,2.0,4.0,18.0,68.0,,1012.0,5.0,18.0,,3.3
2020-03-31,Hai Phong,87.0,3.748031496062992,19.3,98.8,6.530465949820789,15.916666666666666,20.02867383512545,29.423791821561338,99.4,998.5,16.827338129496404,19.3,,2.0
2020-03-31,Ho Chi Minh,144.0,,23.5,72.0,,,,53.0,,1009.0,,29.0,,2.5
2020-03-31,Hue,102.0,6.0,25.0,83.0,13.0,6.0,25.0,36.0,,1009.0,5.029411764705882,27.0,,2.0
2020-04-01,Ha Long,152.0,5.846153846153846,18.9,97.5,10.0,4.0,37.0,58.0,99.1,999.0,14.181818181818182,19.6,,1.0
2020-04-01,Ha Noi,167.0,4.0,15.5,79.5,4.2,4.1,34.0,87.0,,1013.0,5.0,19.0,,2.8
2020-04-01,Hai Phong,164.0,3.748031496062992,18.9,97.5,11.0,15.916666666666666,42.0,81.0,99.1,999.0,27.0,19.6,,1.0
